,index,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,O3P24,Datetime,Temperature
152,152,Delhi,2015-01-07,9:00:00,206.25,379.69,41.52,37.46,64.79,133.94,8.34,5.59,34.63,6.11,10.42,5.15,20.71,2015-01-07 9:00:00,46.4
153,153,Delhi,2015-01-07,10:00:00,220.74,416.38,29.86,37.3,54.33,136.09,10.26,6.15,25.76,5.29,8.3,5.37,22.14,2015-01-07 10:00:00,48.2
154,154,Delhi,2015-01-07,11:00:00,218.72,408.49,30.16,45.05,60.91,173.5,8.2,6.27,27.66,4.69,7.72,5.34,23.92,2015-01-07 11:00:00,50.4
155,155,Delhi,2015-01-07,12:00:00,301.26,410.19,21.02,41.76,47.44,126.28,11.01,5.38,28.51,4.64,9.75,5.39,26.94,2015-01-07 12:00:00,51.8
156,156,Delhi,2015-01-07,13:00:00,298.72,403.81,17.36,36.69,43.52,132.69,14.15,5.39,26.04,4.45,8.21,5.25,24.07,2015-01-07 13:00:00,51.8
157,157,Delhi,2015-01-07,14:00:00,297.65,380.16,25.8,38.14,50.14,141.75,11.76,6.23,29.9,4.13,7.7,5.11,27.35,2015-01-07 14:00:00,53.2
158,158,Delhi,2015-01-07,15:00:00,209.39,366.06,15.96,36.98,40.67,135.8,10.42,7.22,26.74,3.52,6.24,4.84,29.81,2015-01-07 15:00:00,53.6
159,159,Delhi,2015-01-07,16:00:00,209.24,360.91,16.89,39.91,43.45,134.66,9.46,7.85,24.96,3.65,6.59,4.72,27.3,2015-01-07 16:00:00,53.6
160,160,Delhi,2015-01-07,17:00:00,205.65,352.82,16.86,46.43,44.54,134.0,10.27,5.56,23.56,3.68,7.12,4.58,29.58,2015-01-07 17:00:00,53.3
161,161,Delhi,2015-01-07,18:00:00,218.66,341.65,18.87,42.37,48.51,132.87,11.76,13.06,27.01,3.96,7.7,4.54,31.72,2015-01-07 18:00:00,50.0
162,162,Delhi,2015-01-07,19:00:00,248.04,387.55,21.5,42.07,50.9,133.89,11.38,5.18,27.76,5.06,9.73,5.07,43.03,2015-01-07 19:00:00,50.75
163,163,Delhi,2015-01-07,20:00:00,154.53,277.44,22.49,42.23,51.53,132.54,8.58,5.01,28.38,5.48,11.37,3.8,40.22,2015-01-07 20:00:00,51.5
164,164,Delhi,2015-01-07,21:00:00,180.7,336.37,28.8,43.4,58.62,131.18,5.9,5.42,26.94,4.96,11.18,4.41,40.28,2015-01-07 21:00:00,48.2
165,165,Delhi,2015-01-07,22:00:00,189.56,350.17,36.9,49.0,67.86,122.13,6.29,5.61,29.96,6.0,13.1,4.68,41.75,2015-01-07 22:00:00,48.2
166,166,Delhi,2015-01-07,23:00:00,210.26,467.04,42.02,48.95,69.84,122.14,6.55,4.93,37.32,7.53,19.51,6.28,47.06,2015-01-07 23:00:00,48.1
167,167,Delhi,2015-01-08,0:00:00,230.36,477.25,41.69,43.8,64.93,131.13,9.58,3.86,35.41,7.24,15.91,6.56,45.07,2015-01-08 0:00:00,46.4
168,168,Delhi,2015-01-08,1:00:00,207.58,404.94,42.33,45.94,65.42,126.56,14.44,3.0,30.01,6.5,12.75,5.38,49.47,2015-01-08 1:00:00,46.55
169,169,Delhi,2015-01-08,2:00:00,223.38,454.31,41.95,45.38,65.87,128.2,12.13,3.35,33.95,8.0,14.24,6.1,30.0,2015-01-08 2:00:00,46.7
170,170,Delhi,2015-01-08,3:00:00,203.9,393.46,22.69,37.06,44.52,138.25,15.99,3.55,30.7,5.27,9.43,5.29,29.76,2015-01-08 3:00:00,44.6
171,171,Delhi,2015-01-08,4:00:00,269.37,348.04,15.05,37.64,36.56,33.88,19.4,4.84,26.08,4.1,6.86,4.62,23.61,2015-01-08 4:00:00,44.6
172,172,Delhi,2015-01-08,5:00:00,226.83,446.52,13.87,33.04,35.78,32.55,11.5,3.56,31.5,4.69,7.29,5.91,20.28,2015-01-08 5:00:00,46.0
173,173,Delhi,2015-01-08,6:00:00,210.06,407.23,14.68,32.16,36.9,33.65,11.05,3.73,23.22,4.1,5.96,5.2,26.8,2015-01-08 6:00:00,46.4
174,174,Delhi,2015-01-08,7:00:00,206.36,387.05,15.01,33.9,38.17,136.56,9.18,3.32,23.03,3.85,5.61,4.97,26.82,2015-01-08 7:00:00,46.4
175,175,Delhi,2015-01-08,8:00:00,176.69,296.69,16.38,33.42,39.26,137.99,10.06,3.42,22.5,3.65,5.33,3.92,32.28,2015-01-08 8:00:00,48.1
176,176,Delhi,2015-01-08,9:00:00,225.02,229.74,23.26,37.26,49.36,183.88,11.21,3.87,20.71,4.0,5.92,3.12,27.5,2015-01-08 9:00:00,46.4
177,177,Delhi,2015-01-08,10:00:00,203.96,196.74,22.13,38.23,48.65,183.38,14.82,4.18,22.14,3.87,5.83,2.77,25.84,2015-01-08 10:00:00,46.4
178,178,Delhi,2015-01-08,11:00:00,247.47,332.72,22.78,39.03,50.63,183.75,15.8,3.11,23.92,4.47,6.74,4.35,23.27,2015-01-08 11:00:00,49.6
179,179,Delhi,2015-01-08,12:00:00,228.77,272.72,23.75,42.38,55.46,175.5,11.25,2.72,26.94,4.72,8.4,3.76,23.65,2015-01-08 12:00:00,48.2
180,180,Delhi,2015-01-08,13:00:00,255.3,341.07,23.26,42.45,56.74,175.88,11.7,2.97,24.07,5.9,10.99,4.41,26.43,2015-01-08 13:00:00,50.0
181,181,Delhi,2015-01-08,14:00:00,220.08,264.31,21.94,44.82,57.22,176.12,11.72,3.2,27.35,5.98,13.23,3.7,30.63,2015-01-08 14:00:00,55.2
182,182,Delhi,2015-01-08,15:00:00,215.48,336.68,21.46,48.28,56.52,175.5,13.96,2.53,29.81,8.81,18.6,4.67,28.5,2015-01-08 15:00:00,50.0
183,183,Delhi,2015-01-08,16:00:00,221.01,345.34,22.46,49.19,55.84,174.5,12.29,2.65,27.3,8.44,17.87,4.65,39.8,2015-01-08 16:00:00,50.0
184,184,Delhi,2015-01-08,17:00:00,205.28,320.75,22.18,49.17,55.57,172.0,9.83,3.22,29.58,7.33,16.71,4.3,31.02,2015-01-08 17:00:00,53.3
185,185,Delhi,2015-01-08,18:00:00,205.66,321.34,24.9,54.18,60.19,167.38,6.43,3.49,31.72,7.44,18.28,4.33,28.09,2015-01-08 18:00:00,48.2
186,186,Delhi,2015-01-08,19:00:00,222.35,347.43,25.36,58.58,57.64,115.19,5.7,2.73,43.03,7.83,17.96,4.77,36.82,2015-01-08 19:00:00,48.2
187,187,Delhi,2015-01-08,20:00:00,334.73,523.01,23.72,51.13,54.14,130.5,6.82,2.88,40.22,7.46,15.19,6.93,41.1,2015-01-08 20:00:00,49.6
188,188,Delhi,2015-01-08,21:00:00,269.94,421.79,21.16,48.52,49.72,132.68,4.1,3.06,40.28,5.61,11.33,5.66,48.09,2015-01-08 21:00:00,46.4
189,189,Delhi,2015-01-08,22:00:00,269.18,420.59,19.74,45.6,47.91,134.61,10.5,3.18,41.75,5.3,12.53,5.59,51.47,2015-01-08 22:00:00,46.4
190,190,Delhi,2015-01-08,23:00:00,238.76,373.06,18.52,44.72,45.93,135.53,4.67,2.92,47.06,4.65,10.58,5.01,44.14,2015-01-08 23:00:00,47.8
191,191,Delhi,2015-01-09,0:00:00,242.29,378.58,18.9,47.03,45.84,131.84,12.86,3.7,45.07,4.31,9.01,5.21,32.97,2015-01-09 0:00:00,46.4
192,192,Delhi,2015-01-09,1:00:00,178.54,371.22,15.97,37.7,40.92,141.21,16.2,3.78,49.47,3.91,9.37,5.03,38.58,2015-01-09 1:00:00,46.4
193,193,Delhi,2015-01-09,2:00:00,203.81,381.44,17.12,39.78,41.37,138.54,11.62,4.36,30.0,3.77,8.38,5.13,38.09,2015-01-09 2:00:00,46.8
194,194,Delhi,2015-01-09,3:00:00,201.59,390.12,14.93,37.55,38.69,141.44,10.88,4.21,29.76,3.98,7.02,5.21,38.79,2015-01-09 3:00:00,44.6
195,195,Delhi,2015-01-09,4:00:00,175.58,329.92,14.17,34.71,36.21,145.79,10.17,4.45,23.61,3.61,6.52,4.34,38.18,2015-01-09 4:00:00,44.6
196,196,Delhi,2015-01-09,5:00:00,154.7,276.43,12.03,33.4,33.56,145.12,9.59,4.22,20.28,3.03,5.1,3.64,38.46,2015-01-09 5:00:00,45.4
197,197,Delhi,2015-01-09,6:00:00,190.9,385.63,12.53,31.34,33.37,146.68,10.4,3.98,26.8,3.22,5.13,5.06,39.32,2015-01-09 6:00:00,44.6
198,198,Delhi,2015-01-09,7:00:00,165.22,319.46,12.8,31.64,34.19,144.76,9.9,3.78,26.82,3.2,4.82,4.3,40.24,2015-01-09 7:00:00,44.6
199,199,Delhi,2015-01-09,8:00:00,134.43,225.55,15.5,33.31,37.97,140.96,9.78,3.78,32.28,3.22,4.92,3.02,32.1,2015-01-09 8:00:00,45.0
200,200,Delhi,2015-01-09,9:00:00,163.76,295.36,15.95,33.46,39.19,140.29,8.72,3.16,27.5,3.62,5.25,3.89,23.28,2015-01-09 9:00:00,44.6
201,201,Delhi,2015-01-09,10:00:00,139.36,257.36,19.1,37.63,43.84,135.59,11.1,3.26,25.84,3.67,5.54,3.41,22.19,2015-01-09 10:00:00,47.7
202,202,Delhi,2015-01-09,11:00:00,154.64,298.86,21.23,38.8,47.36,131.86,9.58,3.02,23.27,4.19,6.74,3.9,22.77,2015-01-09 11:00:00,50.8
203,203,Delhi,2015-01-09,12:00:00,187.0,389.05,19.88,36.97,47.11,134.65,7.77,2.88,23.65,5.12,9.53,4.99,23.1,2015-01-09 12:00:00,50.0
204,204,Delhi,2015-01-09,13:00:00,182.59,337.16,18.41,43.48,50.5,131.11,7.96,2.59,26.43,7.52,12.7,4.41,25.0,2015-01-09 13:00:00,53.6
205,205,Delhi,2015-01-09,14:00:00,197.79,382.94,15.32,40.67,45.56,140.9,10.17,2.19,30.63,7.34,15.61,5.09,26.57,2015-01-09 14:00:00,58.8
206,206,Delhi,2015-01-09,15:00:00,185.16,337.23,16.44,42.27,48.02,140.46,12.11,2.4,28.5,7.07,15.83,4.57,28.12,2015-01-09 15:00:00,59.0
207,207,Delhi,2015-01-09,16:00:00,240.26,502.4,17.08,41.85,49.18,139.42,14.17,2.5,39.8,7.61,16.82,6.81,26.02,2015-01-09 16:00:00,57.2
208,208,Delhi,2015-01-09,17:00:00,225.83,458.84,13.47,37.62,43.29,144.66,22.36,2.51,31.02,6.23,15.78,6.09,24.26,2015-01-09 17:00:00,55.8
209,209,Delhi,2015-01-09,18:00:00,219.9,433.29,13.34,36.5,42.46,147.28,12.76,3.36,28.09,5.16,16.1,5.63,27.15,2015-01-09 18:00:00,51.8
210,210,Delhi,2015-01-09,19:00:00,246.66,513.02,19.26,39.78,48.05,145.67,9.41,3.67,36.82,5.75,20.76,6.64,41.45,2015-01-09 19:00:00,50.0
211,211,Delhi,2015-01-09,20:00:00,223.44,445.1,29.99,41.68,59.06,142.37,8.77,3.89,41.1,7.5,17.96,5.91,50.35,2015-01-09 20:00:00,49.5
212,212,Delhi,2015-01-09,21:00:00,271.1,591.72,34.59,44.32,63.9,138.34,8.99,4.22,48.09,7.82,14.59,7.8,47.51,2015-01-09 21:00:00,48.2
213,213,Delhi,2015-01-09,22:00:00,303.27,694.59,39.46,40.86,64.94,144.5,9.14,3.92,51.47,8.47,18.93,9.14,50.64,2015-01-09 22:00:00,48.2
214,214,Delhi,2015-01-09,23:00:00,252.06,543.15,32.79,43.11,59.89,141.05,11.65,3.7,44.14,6.62,14.55,6.94,43.68,2015-01-09 23:00:00,49.6
215,215,Delhi,2015-01-10,0:00:00,243.46,501.43,22.22,43.89,50.94,138.25,10.62,4.36,32.97,5.0,9.07,6.36,51.39,2015-01-10 0:00:00,48.2
216,216,Delhi,2015-01-10,1:00:00,239.45,469.38,15.98,41.03,41.87,140.01,12.09,5.23,38.58,3.65,6.31,6.04,59.12,2015-01-10 1:00:00,48.2
217,217,Delhi,2015-01-10,2:00:00,204.12,350.39,14.63,40.24,39.49,141.53,9.48,6.47,38.09,3.11,4.23,4.5,109.41,2015-01-10 2:00:00,49.0
218,218,Delhi,2015-01-10,3:00:00,206.62,346.47,14.43,40.4,39.35,140.98,14.47,6.44,38.79,3.1,4.71,4.43,95.59,2015-01-10 3:00:00,48.2
219,219,Delhi,2015-01-10,4:00:00,217.48,400.72,12.44,38.0,36.82,141.34,10.76,7.34,38.18,3.21,4.89,5.03,95.62,2015-01-10 4:00:00,46.4
220,220,Delhi,2015-01-10,5:00:00,304.89,419.96,14.82,40.56,40.7,192.62,9.77,8.93,38.46,3.13,4.81,5.26,80.16,2015-01-10 5:00:00,47.2
221,221,Delhi,2015-01-10,6:00:00,294.33,424.47,14.0,38.44,37.81,196.62,7.64,7.69,39.32,3.23,5.12,5.32,59.44,2015-01-10 6:00:00,46.4
222,222,Delhi,2015-01-10,7:00:00,283.48,367.15,12.6,32.76,33.15,148.14,7.42,6.59,40.24,3.13,4.46,4.7,42.5,2015-01-10 7:00:00,46.4
223,223,Delhi,2015-01-10,8:00:00,162.74,264.82,14.59,35.92,38.31,139.95,7.7,5.5,32.1,2.95,4.38,3.47,35.11,2015-01-10 8:00:00,46.1
224,224,Delhi,2015-01-10,9:00:00,174.22,307.74,16.47,35.66,40.0,139.39,8.48,5.29,23.28,3.39,4.5,3.99,27.35,2015-01-10 9:00:00,47.150000000000006
225,225,Delhi,2015-01-10,10:00:00,152.45,235.78,17.3,35.74,41.08,141.29,8.51,5.66,22.19,2.65,3.64,3.17,30.38,2015-01-10 10:00:00,48.2
226,226,Delhi,2015-01-10,11:00:00,172.39,269.35,15.95,36.96,39.51,143.57,6.52,5.62,22.77,2.49,5.0,3.56,30.33,2015-01-10 11:00:00,53.9
227,227,Delhi,2015-01-10,12:00:00,188.49,324.4,15.45,35.9,39.15,146.1,6.58,4.59,23.1,2.31,5.27,3.96,30.18,2015-01-10 12:00:00,55.55
228,228,Delhi,2015-01-10,13:00:00,181.44,297.48,12.56,33.25,36.38,144.01,7.08,3.83,25.0,2.21,5.11,3.89,31.59,2015-01-10 13:00:00,57.2
229,229,Delhi,2015-01-10,14:00:00,201.02,272.71,12.21,33.23,37.2,145.91,8.15,4.06,26.57,2.45,7.1,3.62,34.48,2015-01-10 14:00:00,61.6
230,230,Delhi,2015-01-10,15:00:00,190.06,243.13,12.1,36.54,38.91,142.63,9.34,3.6,28.12,2.04,4.58,3.27,33.42,2015-01-10 15:00:00,62.6
231,231,Delhi,2015-01-10,16:00:00,172.59,238.57,14.39,39.85,42.21,139.62,10.3,4.18,26.02,2.3,4.57,3.17,35.17,2015-01-10 16:00:00,62.6
232,232,Delhi,2015-01-10,17:00:00,180.12,245.69,16.18,40.56,45.22,139.43,9.26,5.32,24.26,2.18,4.76,3.25,36.52,2015-01-10 17:00:00,61.0
233,233,Delhi,2015-01-10,18:00:00,191.8,278.29,21.64,47.68,57.4,128.54,9.15,5.43,27.15,2.77,6.52,3.63,34.5,2015-01-10 18:00:00,55.4
234,234,Delhi,2015-01-10,19:00:00,192.59,291.68,40.69,62.21,81.94,105.63,10.27,5.52,41.45,4.45,15.81,3.91,37.37,2015-01-10 19:00:00,53.1
235,235,Delhi,2015-01-10,20:00:00,235.92,366.17,54.23,80.03,105.12,85.38,11.91,7.76,50.35,16.4,42.98,5.19,45.83,2015-01-10 20:00:00,50.8
236,236,Delhi,2015-01-10,21:00:00,285.76,581.3,74.47,87.26,129.47,63.0,12.81,8.12,47.51,20.11,27.21,8.24,57.31,2015-01-10 21:00:00,51.8
237,237,Delhi,2015-01-10,22:00:00,354.2,716.23,70.84,84.76,123.25,75.27,14.07,6.31,50.64,7.75,7.46,10.11,63.86,2015-01-10 22:00:00,51.8
238,238,Delhi,2015-01-10,23:00:00,274.91,468.47,64.81,72.54,109.28,98.24,10.41,8.0,43.68,12.91,34.08,6.26,52.15,2015-01-10 23:00:00,48.5
239,239,Delhi,2015-01-11,0:00:00,291.88,588.69,65.3,76.71,107.13,99.86,15.05,4.86,51.39,7.91,6.91,8.41,42.7,2015-01-11 0:00:00,48.2
240,240,Delhi,2015-01-11,1:00:00,282.72,605.36,65.79,80.44,108.13,88.31,22.06,5.17,59.12,7.04,14.84,8.46,43.7,2015-01-11 1:00:00,46.4
241,241,Delhi,2015-01-11,2:00:00,228.24,445.82,61.72,73.29,99.77,99.31,17.43,5.97,109.41,7.8,18.54,6.31,42.67,2015-01-11 2:00:00,45.3
242,242,Delhi,2015-01-11,3:00:00,268.24,516.9,49.92,63.53,83.94,110.5,8.14,6.29,95.59,8.73,14.2,7.16,35.44,2015-01-11 3:00:00,44.6
243,243,Delhi,2015-01-11,4:00:00,305.62,706.61,50.79,62.71,85.43,111.28,11.8,7.34,95.62,7.16,9.68,9.71,43.52,2015-01-11 4:00:00,44.6
244,244,Delhi,2015-01-11,5:00:00,256.5,557.04,36.09,46.27,62.92,132.43,18.6,8.33,80.16,8.14,15.04,7.61,48.14,2015-01-11 5:00:00,47.8
245,245,Delhi,2015-01-11,6:00:00,241.88,495.7,27.08,38.85,51.14,142.99,11.13,10.0,59.44,7.43,12.36,6.63,47.34,2015-01-11 6:00:00,46.4
246,246,Delhi,2015-01-11,7:00:00,198.38,372.26,16.91,36.65,40.53,144.33,14.16,11.22,42.5,4.78,8.14,4.86,40.79,2015-01-11 7:00:00,48.2
247,247,Delhi,2015-01-11,8:00:00,172.74,295.29,14.35,37.57,38.38,141.8,18.69,11.47,35.11,3.72,5.13,3.9,34.49,2015-01-11 8:00:00,49.0
248,248,Delhi,2015-01-11,9:00:00,160.24,259.35,15.01,41.44,40.78,138.06,10.62,5.25,27.35,3.44,4.24,3.44,34.31,2015-01-11 9:00:00,48.2
249,249,Delhi,2015-01-11,10:00:00,164.18,277.93,16.14,41.71,42.71,138.74,9.46,5.77,30.38,3.64,4.26,3.7,35.3,2015-01-11 10:00:00,48.2
250,250,Delhi,2015-01-11,11:00:00,169.03,302.44,16.36,38.09,41.38,140.56,6.79,5.93,30.33,3.86,5.17,4.03,36.08,2015-01-11 11:00:00,53.7
251,251,Delhi,2015-01-11,12:00:00,171.21,313.15,15.8,38.12,40.73,142.22,7.13,6.22,30.18,4.22,6.6,4.13,24.18,2015-01-11 12:00:00,51.8
252,252,Delhi,2015-01-11,13:00:00,185.44,318.84,17.66,39.47,43.38,142.35,5.27,5.91,31.59,3.86,4.76,4.24,37.86,2015-01-11 13:00:00,53.6
253,253,Delhi,2015-01-11,14:00:00,177.0,299.22,15.8,39.8,41.5,141.84,9.46,4.88,34.48,2.53,6.15,4.1,34.62,2015-01-11 14:00:00,58.9
254,254,Delhi,2015-01-11,15:00:00,171.11,299.53,14.65,38.47,39.71,143.57,9.86,4.1,33.42,3.22,5.2,4.04,50.71,2015-01-11 15:00:00,59.0
255,255,Delhi,2015-01-11,16:00:00,173.09,299.51,14.45,40.22,40.05,138.72,8.12,3.18,35.17,3.69,7.08,4.07,39.98,2015-01-11 16:00:00,59.0
256,256,Delhi,2015-01-11,17:00:00,165.36,273.01,12.0,39.18,38.43,139.08,8.45,3.56,36.52,3.6,7.59,3.81,31.1,2015-01-11 17:00:00,57.6
257,257,Delhi,2015-01-11,18:00:00,168.36,290.98,11.03,36.27,36.91,144.13,7.76,3.52,34.5,4.24,7.98,3.96,37.0,2015-01-11 18:00:00,53.6
258,258,Delhi,2015-01-11,19:00:00,180.08,344.78,14.99,38.59,44.06,142.23,7.63,3.17,37.37,6.01,9.76,4.61,43.88,2015-01-11 19:00:00,53.6
259,259,Delhi,2015-01-11,20:00:00,171.13,304.31,22.38,44.17,54.9,134.55,8.76,2.9,45.83,7.17,12.58,4.14,36.3,2015-01-11 20:00:00,50.1
260,260,Delhi,2015-01-11,21:00:00,191.0,382.83,32.56,48.88,66.06,127.4,4.76,2.89,57.31,9.2,15.68,5.25,43.36,2015-01-11 21:00:00,48.2
261,261,Delhi,2015-01-11,22:00:00,214.4,437.97,37.03,49.28,70.03,127.84,12.89,2.27,63.86,10.5,26.12,6.09,44.76,2015-01-11 22:00:00,48.2
262,262,Delhi,2015-01-11,23:00:00,222.04,449.36,39.13,45.2,71.14,134.33,9.39,2.74,52.15,10.52,26.04,5.99,53.81,2015-01-11 23:00:00,49.0
263,263,Delhi,2015-01-12,0:00:00,205.1,387.79,27.73,38.85,55.28,143.87,14.18,2.79,42.7,9.57,16.34,5.11,45.07,2015-01-12 0:00:00,46.4
264,264,Delhi,2015-01-12,1:00:00,276.22,374.1,24.3,40.84,52.9,198.25,21.02,4.28,43.7,6.14,9.96,4.94,52.37,2015-01-12 1:00:00,46.4
265,265,Delhi,2015-01-12,2:00:00,278.42,358.79,22.42,39.94,48.88,199.38,15.68,4.83,42.67,4.66,6.7,4.83,35.69,2015-01-12 2:00:00,46.8
266,266,Delhi,2015-01-12,3:00:00,243.06,261.13,21.29,40.31,47.15,195.12,21.05,5.05,35.44,3.82,5.56,3.58,36.62,2015-01-12 3:00:00,46.4
267,267,Delhi,2015-01-12,4:00:00,276.98,346.82,30.15,48.69,60.12,178.62,15.49,5.44,43.52,4.13,6.02,4.55,31.56,2015-01-12 4:00:00,44.6
268,268,Delhi,2015-01-12,5:00:00,266.88,299.62,41.66,55.76,73.52,165.12,9.54,6.1,48.14,3.82,5.44,4.16,29.36,2015-01-12 5:00:00,44.1
269,269,Delhi,2015-01-12,6:00:00,266.76,324.02,39.48,52.97,66.3,126.09,6.57,7.05,47.34,4.29,6.26,4.26,52.49,2015-01-12 6:00:00,46.4
270,270,Delhi,2015-01-12,7:00:00,205.38,320.91,36.88,51.62,62.65,133.75,1.74,3.75,40.79,4.28,6.02,4.26,26.04,2015-01-12 7:00:00,48.2
271,271,Delhi,2015-01-12,8:00:00,192.26,300.41,25.45,52.22,52.49,132.13,5.16,3.78,34.49,4.18,6.46,3.97,23.94,2015-01-12 8:00:00,49.4
272,272,Delhi,2015-01-12,9:00:00,214.87,335.73,16.91,41.0,41.43,144.64,6.78,4.24,34.31,4.59,7.86,4.42,37.03,2015-01-12 9:00:00,50.0
273,273,Delhi,2015-01-12,10:00:00,213.52,333.62,14.41,42.47,40.38,144.98,6.19,4.27,35.3,4.78,7.4,4.41,31.19,2015-01-12 10:00:00,50.0
274,274,Delhi,2015-01-12,11:00:00,256.82,402.39,15.76,44.46,43.53,143.78,6.73,3.78,36.08,5.29,8.72,5.18,26.52,2015-01-12 11:00:00,54.0
275,275,Delhi,2015-01-12,12:00:00,156.85,310.46,15.72,35.89,43.4,144.78,8.27,5.2,24.18,5.08,8.85,4.09,31.9,2015-01-12 12:00:00,55.4
276,276,Delhi,2015-01-12,13:00:00,157.49,303.85,15.01,36.97,43.87,144.54,8.55,3.21,37.86,5.3,9.7,3.87,27.23,2015-01-12 13:00:00,59.0
277,277,Delhi,2015-01-12,14:00:00,167.68,333.37,13.42,36.72,43.3,143.45,9.62,3.13,34.62,17.39,20.69,4.39,28.09,2015-01-12 14:00:00,60.3
278,278,Delhi,2015-01-12,15:00:00,209.88,459.0,15.82,37.56,45.8,143.83,10.49,3.06,50.71,9.46,12.99,6.18,32.23,2015-01-12 15:00:00,60.8
279,279,Delhi,2015-01-12,16:00:00,206.76,439.1,15.57,38.74,45.66,142.65,6.57,2.57,39.98,6.85,13.49,5.86,33.06,2015-01-12 16:00:00,60.8
280,280,Delhi,2015-01-12,17:00:00,203.99,430.43,12.92,38.08,48.7,143.09,3.59,3.92,31.1,7.09,14.61,5.51,36.11,2015-01-12 17:00:00,57.0
281,281,Delhi,2015-01-12,18:00:00,203.21,390.49,13.56,40.47,51.46,143.41,7.94,6.75,37.0,7.31,16.33,5.19,39.85,2015-01-12 18:00:00,53.6
282,282,Delhi,2015-01-12,19:00:00,198.94,377.93,24.86,46.29,63.31,138.93,8.72,6.87,43.88,7.19,17.43,5.15,51.55,2015-01-12 19:00:00,51.75
283,283,Delhi,2015-01-12,20:00:00,158.8,249.39,27.8,47.31,63.56,137.01,6.79,9.45,36.3,6.36,15.76,3.44,57.22,2015-01-12 20:00:00,49.9
284,284,Delhi,2015-01-12,21:00:00,156.72,251.49,33.48,46.91,65.23,137.01,5.13,8.3,43.36,6.14,12.64,3.5,69.32,2015-01-12 21:00:00,48.2
285,285,Delhi,2015-01-12,22:00:00,171.98,288.23,39.99,54.53,70.81,124.43,5.48,9.12,44.76,5.45,10.51,3.9,70.0,2015-01-12 22:00:00,48.2
286,286,Delhi,2015-01-12,23:00:00,209.39,416.07,49.79,64.55,82.02,115.44,11.88,7.22,53.81,5.69,10.58,5.36,44.55,2015-01-12 23:00:00,47.4
287,287,Delhi,2015-01-13,0:00:00,209.63,414.46,53.18,66.1,84.4,114.41,12.64,6.82,45.07,5.76,10.29,5.31,42.41,2015-01-13 0:00:00,46.4
288,288,Delhi,2015-01-13,1:00:00,204.73,389.78,56.13,67.17,86.64,109.8,13.66,6.98,52.37,5.73,10.09,5.43,42.19,2015-01-13 1:00:00,46.4
289,289,Delhi,2015-01-13,2:00:00,212.26,419.57,54.27,65.72,85.39,106.59,13.93,6.83,35.69,5.41,9.55,5.7,32.85,2015-01-13 2:00:00,46.2
290,290,Delhi,2015-01-13,3:00:00,215.58,429.26,45.06,56.22,73.78,117.63,10.73,5.5,36.62,4.79,8.66,5.85,28.16,2015-01-13 3:00:00,44.6
291,291,Delhi,2015-01-13,4:00:00,276.32,374.44,38.08,47.7,64.92,172.75,14.17,7.11,31.56,4.26,7.16,5.05,26.09,2015-01-13 4:00:00,44.6
292,292,Delhi,2015-01-13,5:00:00,258.24,307.0,45.04,49.5,70.79,167.25,13.83,6.42,29.36,3.59,5.48,4.19,26.33,2015-01-13 5:00:00,45.0
293,293,Delhi,2015-01-13,6:00:00,271.82,375.99,46.59,49.56,73.03,163.38,12.31,5.62,52.49,3.96,6.25,5.24,30.68,2015-01-13 6:00:00,42.8
294,294,Delhi,2015-01-13,7:00:00,227.68,253.68,47.01,44.44,74.33,170.5,14.14,5.77,26.04,4.55,8.37,3.45,24.18,2015-01-13 7:00:00,42.8
295,295,Delhi,2015-01-13,8:00:00,128.26,193.02,66.18,41.87,86.98,130.03,13.11,3.94,23.94,7.51,15.04,2.78,26.4,2015-01-13 8:00:00,44.3
296,296,Delhi,2015-01-13,9:00:00,174.2,280.33,96.99,44.28,115.79,128.04,12.81,4.26,37.03,12.48,23.75,3.9,43.73,2015-01-13 9:00:00,46.4
297,297,Delhi,2015-01-13,10:00:00,142.46,222.59,39.73,39.19,68.91,142.58,7.12,4.27,31.19,7.08,14.95,3.26,45.94,2015-01-13 10:00:00,50.0
298,298,Delhi,2015-01-13,11:00:00,179.01,280.63,32.53,43.35,65.43,140.02,7.37,3.84,26.52,5.07,10.27,3.91,43.45,2015-01-13 11:00:00,57.5
299,299,Delhi,2015-01-13,12:00:00,169.69,265.15,20.08,43.04,51.38,144.91,7.85,3.62,31.9,4.68,7.66,3.66,39.16,2015-01-13 12:00:00,59.0
300,300,Delhi,2015-01-13,13:00:00,152.51,238.3,15.31,37.99,40.69,154.1,10.37,3.99,27.23,3.93,6.48,3.28,34.02,2015-01-13 13:00:00,61.2
301,301,Delhi,2015-01-13,14:00:00,154.85,163.59,12.53,33.22,37.34,158.2,16.56,3.79,28.09,3.22,5.78,2.44,38.33,2015-01-13 14:00:00,63.4
302,302,Delhi,2015-01-13,15:00:00,191.19,284.19,11.42,35.99,36.76,156.88,16.27,6.4,32.23,3.56,6.31,3.93,47.12,2015-01-13 15:00:00,60.8
303,303,Delhi,2015-01-13,16:00:00,204.48,294.48,11.5,41.21,37.63,157.89,16.24,8.69,33.06,3.61,6.34,4.06,41.31,2015-01-13 16:00:00,60.8
