From Date,O3,Temperature,SO2,PM10,NO2,CO
2015-11-11 9:00:00,82.73,69.8,20.48,364.15,52.1,1.4
2015-11-11 12:00:00,85.44,80.6,14.18,319.2,39.45,0.92
2015-11-11 15:00:00,79.8,82.4,9.93,255.9,30.07,1.13
2015-11-11 18:00:00,64.77,77.0,19.49,215.78,52.16,1.35
2015-11-11 21:00:00,100.27,68.55,55.94,530.73,81.26,1.93
2015-11-12 0:00:00,33.51,64.5,69.49,428.1,81.46,2.1
2015-11-12 3:00:00,32.08,62.6,37.8,548.02,36.04,1.44
2015-11-12 6:00:00,87.65,60.8,16.91,382.43,34.44,1.38
2015-11-12 9:00:00,82.95,68.0,19.69,376.91,41.87,1.38
2015-11-12 12:00:00,104.02,78.8,17.53,328.26,41.65,1.17
2015-11-12 15:00:00,67.43,84.2,13.45,274.35,37.23,1.13
2015-11-12 18:00:00,68.81,78.8,25.71,282.85,72.11,1.6
2015-11-12 21:00:00,70.88,71.6,23.9,467.12,96.82,2.1
2015-11-13 0:00:00,71.45,68.0,26.92,604.24,77.72,2.38
2015-11-13 3:00:00,100.15,64.4,21.2,560.59,46.35,1.68
2015-11-13 6:00:00,97.37,62.6,17.44,465.71,40.21,1.6
2015-11-13 9:00:00,94.98,69.8,20.24,376.45,58.87,2.0
2015-11-13 12:00:00,149.69,80.6,22.04,633.64,57.56,2.11
2015-11-13 15:00:00,87.93,84.2,12.54,368.29,39.05,1.04
2015-11-13 18:00:00,74.44,78.4,19.35,392.27,81.47,1.62
2015-11-13 21:00:00,97.17,71.6,22.87,399.32,102.64,2.26
2015-11-14 0:00:00,104.01,71.6,36.81,447.37,65.41,1.74
2015-11-14 3:00:00,103.85,66.2,22.42,471.99,46.88,1.9
2015-11-14 6:00:00,89.15,62.6,16.61,513.67,45.93,1.65
2015-11-14 9:00:00,96.41,71.6,20.03,477.29,53.2,1.72
2015-11-14 12:00:00,90.98,80.6,19.29,370.23,34.47,1.13
2015-11-14 15:00:00,77.08,84.2,15.86,280.3,35.96,1.09
2015-11-14 18:00:00,64.97,77.0,24.02,284.71,77.5,1.6
2015-11-14 21:00:00,101.4,74.35,24.86,329.46,111.16,2.59
2015-11-15 0:00:00,89.73,68.0,26.26,315.21,93.75,2.07
2015-11-15 3:00:00,90.29,68.0,18.37,422.36,74.32,1.33
2015-11-15 6:00:00,81.28,63.8,14.59,322.0,68.11,1.38
2015-11-15 9:00:00,99.76,73.4,25.96,359.59,87.63,1.64
2015-11-15 12:00:00,114.61,84.2,30.95,345.63,70.93,1.32
2015-11-15 15:00:00,97.09,87.8,19.28,298.36,39.82,1.04
2015-11-15 18:00:00,79.53,80.6,14.33,228.23,99.41,2.08
2015-11-15 21:00:00,127.62,71.6,29.03,383.22,139.84,4.37
2015-11-16 0:00:00,146.81,71.6,40.02,399.54,130.27,4.63
2015-11-16 3:00:00,135.3,68.0,26.66,342.14,108.63,3.11
2015-11-16 6:00:00,77.74,68.0,20.59,349.65,68.01,1.45
