,City,Date,Time,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
22132,Delhi,2017-07-11,5:00:00,18.0,223.33333333333331,15.15,12.43,2.64,21.05,0.0,24.370000000000005,52.58666666666667,0.14,0.0,0.0
22133,Delhi,2017-07-11,6:00:00,19.5,223.33333333333331,15.75,11.9,2.68,22.57,0.0,24.370000000000005,52.58666666666667,0.14,0.0,0.0
22134,Delhi,2017-07-11,7:00:00,22.0,223.33333333333331,17.9,14.48,3.23,23.15,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22135,Delhi,2017-07-11,8:00:00,30.5,223.33333333333331,29.73,15.25,4.86,26.0,0.0,24.370000000000005,52.58666666666667,0.2,0.0,0.0
22136,Delhi,2017-07-11,9:00:00,36.0,223.33333333333331,27.7,13.45,4.41,25.9,0.0,24.370000000000005,52.58666666666667,0.27,0.0,0.0
22137,Delhi,2017-07-11,10:00:00,44.5,223.33333333333331,29.35,16.7,4.91,25.5,0.0,24.370000000000005,52.58666666666667,0.22,0.0,0.0
22138,Delhi,2017-07-11,11:00:00,47.5,223.33333333333331,29.38,23.0,5.49,25.65,0.0,24.370000000000005,52.58666666666667,0.14,0.0,0.0
22139,Delhi,2017-07-11,12:00:00,48.5,223.33333333333331,24.25,26.62,5.1,25.58,0.0,24.370000000000005,52.58666666666667,0.14,0.0,0.0
22140,Delhi,2017-07-11,13:00:00,41.0,223.33333333333331,20.63,32.18,5.03,26.6,0.0,24.370000000000005,52.58666666666667,0.13,0.0,0.0
22141,Delhi,2017-07-11,14:00:00,42.5,223.33333333333331,21.7,33.2,5.39,25.12,0.0,24.370000000000005,52.58666666666667,0.15,0.0,0.0
22142,Delhi,2017-07-11,15:00:00,48.5,223.33333333333331,12.85,25.02,3.51,16.18,0.0,24.370000000000005,52.58666666666667,0.15,0.0,0.0
22143,Delhi,2017-07-11,16:00:00,45.0,223.33333333333331,13.75,18.57,3.06,18.62,0.0,24.370000000000005,52.58666666666667,0.19,0.0,0.0
22144,Delhi,2017-07-11,17:00:00,26.5,223.33333333333331,15.85,21.65,3.61,21.75,0.0,24.370000000000005,52.58666666666667,0.34,0.0,0.0
22145,Delhi,2017-07-11,18:00:00,7.5,223.33333333333331,43.8,32.95,8.29,30.5,0.0,24.370000000000005,52.58666666666667,0.21,0.0,0.0
22146,Delhi,2017-07-11,19:00:00,18.5,223.33333333333331,53.93,32.08,9.6,35.72,0.0,24.370000000000005,52.58666666666667,0.79,0.0,0.0
22147,Delhi,2017-07-11,20:00:00,28.0,223.33333333333331,62.85,31.73,10.74,40.88,0.0,24.370000000000005,52.58666666666667,0.64,0.0,0.0
22148,Delhi,2017-07-11,21:00:00,33.0,223.33333333333331,59.3,30.57,10.18,43.57,0.0,24.370000000000005,52.58666666666667,0.54,0.0,0.0
22149,Delhi,2017-07-11,22:00:00,41.5,223.33333333333331,37.83,25.67,6.88,42.33,0.0,24.370000000000005,52.58666666666667,0.38,0.0,0.0
22150,Delhi,2017-07-11,23:00:00,36.0,223.33333333333331,43.5,23.35,7.44,36.2,0.0,24.370000000000005,52.58666666666667,0.25,0.0,0.0
22151,Delhi,2017-07-12,0:00:00,36.0,223.33333333333331,20.6,18.5,3.87,30.53,0.0,24.370000000000005,52.58666666666667,0.27,0.0,0.0
22152,Delhi,2017-07-12,1:00:00,30.5,223.33333333333331,13.05,15.12,2.62,28.65,0.0,24.370000000000005,52.58666666666667,0.39,0.0,0.0
22153,Delhi,2017-07-12,2:00:00,26.5,223.33333333333331,17.1,13.28,2.84,27.52,0.0,24.370000000000005,52.58666666666667,0.18,0.0,0.0
22154,Delhi,2017-07-12,3:00:00,16.0,223.33333333333331,32.58,17.17,5.23,28.57,0.0,24.370000000000005,52.58666666666667,0.11,0.0,0.0
22155,Delhi,2017-07-12,4:00:00,16.0,223.33333333333331,22.83,13.88,3.7,23.88,0.0,24.370000000000005,52.58666666666667,0.08,0.0,0.0
22156,Delhi,2017-07-12,5:00:00,18.5,223.33333333333331,21.3,13.55,3.38,24.55,0.0,24.370000000000005,52.58666666666667,0.07,0.0,0.0
22157,Delhi,2017-07-12,6:00:00,19.5,223.33333333333331,16.25,15.6,3.1,22.47,0.0,24.370000000000005,52.58666666666667,0.05,0.0,0.0
22158,Delhi,2017-07-12,7:00:00,18.0,223.33333333333331,26.82,15.9,4.44,26.8,0.0,24.370000000000005,52.58666666666667,0.1,0.0,0.0
22159,Delhi,2017-07-12,8:00:00,21.0,223.33333333333331,24.03,15.7,4.06,28.35,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22160,Delhi,2017-07-12,9:00:00,27.5,223.33333333333331,30.03,17.32,5.07,30.22,0.0,24.370000000000005,52.58666666666667,0.28,0.0,0.0
22161,Delhi,2017-07-12,10:00:00,47.5,223.33333333333331,41.43,14.22,6.12,30.9,0.0,24.370000000000005,52.58666666666667,0.31,0.0,0.0
22162,Delhi,2017-07-12,11:00:00,21.5,223.33333333333331,42.25,16.28,6.44,29.7,0.0,24.370000000000005,52.58666666666667,0.25,0.0,0.0
22163,Delhi,2017-07-12,12:00:00,12.0,223.33333333333331,50.25,19.9,7.97,30.35,0.0,24.370000000000005,52.58666666666667,0.26,0.0,0.0
22164,Delhi,2017-07-12,13:00:00,8.5,223.33333333333331,39.28,23.55,6.85,29.22,0.0,24.370000000000005,52.58666666666667,0.23,0.0,0.0
22165,Delhi,2017-07-12,14:00:00,13.5,223.33333333333331,38.75,25.12,6.89,29.85,0.0,24.370000000000005,52.58666666666667,0.24,0.0,0.0
22166,Delhi,2017-07-12,15:00:00,16.5,223.33333333333331,37.5,27.88,8.43,30.43,0.0,24.370000000000005,52.58666666666667,0.24,0.0,0.0
22167,Delhi,2017-07-12,16:00:00,24.5,223.33333333333331,23.95,26.3,6.1,28.65,0.0,24.370000000000005,52.58666666666667,0.23,0.0,0.0
22168,Delhi,2017-07-12,17:00:00,14.5,223.33333333333331,18.45,26.9,5.29,28.27,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22169,Delhi,2017-07-12,18:00:00,20.5,223.33333333333331,19.05,20.25,3.86,27.07,0.0,24.370000000000005,52.58666666666667,0.15,0.0,0.0
22170,Delhi,2017-07-12,19:00:00,23.5,223.33333333333331,12.35,24.15,3.36,27.2,0.0,24.370000000000005,52.58666666666667,0.2,0.0,0.0
22171,Delhi,2017-07-12,20:00:00,15.0,223.33333333333331,23.18,28.25,5.15,30.62,0.0,24.370000000000005,52.58666666666667,0.27,0.0,0.0
22172,Delhi,2017-07-12,21:00:00,24.5,223.33333333333331,16.75,26.9,4.19,20.1,0.0,24.370000000000005,52.58666666666667,0.35,0.0,0.0
22173,Delhi,2017-07-12,22:00:00,29.5,223.33333333333331,14.57,22.75,3.53,21.47,0.0,24.370000000000005,52.58666666666667,0.48,0.0,0.0
22174,Delhi,2017-07-12,23:00:00,35.5,223.33333333333331,11.9,21.02,3.02,20.08,0.0,24.370000000000005,52.58666666666667,0.45,0.0,0.0
22175,Delhi,2017-07-13,0:00:00,32.0,223.33333333333331,9.1,16.4,2.24,18.55,0.0,24.370000000000005,52.58666666666667,0.42,0.0,0.0
22176,Delhi,2017-07-13,1:00:00,28.5,223.33333333333331,15.85,15.5,3.07,23.05,0.0,24.370000000000005,52.58666666666667,0.36,0.0,0.0
22177,Delhi,2017-07-13,2:00:00,19.5,223.33333333333331,20.78,13.38,3.55,26.02,0.0,24.370000000000005,52.58666666666667,0.32,0.0,0.0
22178,Delhi,2017-07-13,3:00:00,38.0,223.33333333333331,15.03,11.15,2.56,27.15,0.0,24.370000000000005,52.58666666666667,0.28,0.0,0.0
22179,Delhi,2017-07-13,4:00:00,21.5,223.33333333333331,16.3,10.0,2.65,29.15,0.0,24.370000000000005,52.58666666666667,0.37,0.0,0.0
22180,Delhi,2017-07-13,5:00:00,28.5,223.33333333333331,17.42,9.92,2.8,29.88,0.0,24.370000000000005,52.58666666666667,0.43,0.0,0.0
22181,Delhi,2017-07-13,6:00:00,27.0,223.33333333333331,31.42,11.12,4.76,31.7,0.0,24.370000000000005,52.58666666666667,0.36,0.0,0.0
22182,Delhi,2017-07-13,7:00:00,40.0,223.33333333333331,39.42,12.63,5.88,32.85,0.0,24.370000000000005,52.58666666666667,0.35,0.0,0.0
22183,Delhi,2017-07-13,8:00:00,27.0,223.33333333333331,32.5,14.35,5.07,32.6,0.0,24.370000000000005,52.58666666666667,0.31,0.0,0.0
22184,Delhi,2017-07-13,9:00:00,25.5,223.33333333333331,40.15,14.53,6.0,31.3,0.0,24.370000000000005,52.58666666666667,0.28,0.0,0.0
22185,Delhi,2017-07-13,10:00:00,19.0,223.33333333333331,40.75,21.25,6.78,30.65,0.0,24.370000000000005,52.58666666666667,0.21,0.0,0.0
22186,Delhi,2017-07-13,11:00:00,15.5,223.33333333333331,35.78,19.28,5.97,27.3,0.0,24.370000000000005,52.58666666666667,0.19,0.0,0.0
22187,Delhi,2017-07-13,12:00:00,17.0,223.33333333333331,37.15,18.72,6.09,27.27,0.0,24.370000000000005,52.58666666666667,0.22,0.0,0.0
22188,Delhi,2017-07-13,13:00:00,20.0,223.33333333333331,34.1,30.0,6.76,27.85,0.0,24.370000000000005,52.58666666666667,0.23,0.0,0.0
22189,Delhi,2017-07-13,14:00:00,19.5,223.33333333333331,31.67,32.28,6.64,27.57,0.0,24.370000000000005,52.58666666666667,0.18,0.0,0.0
22190,Delhi,2017-07-13,15:00:00,14.0,223.33333333333331,20.47,24.45,4.45,24.95,0.0,24.370000000000005,52.58666666666667,0.19,0.0,0.0
22191,Delhi,2017-07-13,16:00:00,16.0,223.33333333333331,19.25,26.1,4.44,24.3,0.0,24.370000000000005,52.58666666666667,0.17,0.0,0.0
22192,Delhi,2017-07-13,17:00:00,12.5,223.33333333333331,18.67,24.88,4.26,24.15,0.0,24.370000000000005,52.58666666666667,0.15,0.0,0.0
22193,Delhi,2017-07-13,18:00:00,14.5,223.33333333333331,13.9,22.97,3.46,23.0,0.0,24.370000000000005,52.58666666666667,0.15,0.0,0.0
22194,Delhi,2017-07-13,19:00:00,10.5,223.33333333333331,15.65,29.2,4.23,25.03,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22195,Delhi,2017-07-13,20:00:00,14.5,223.33333333333331,17.85,34.5,4.99,27.48,0.0,24.370000000000005,52.58666666666667,0.19,0.0,0.0
22196,Delhi,2017-07-13,21:00:00,17.0,223.33333333333331,15.55,35.48,4.76,29.28,0.0,24.370000000000005,52.58666666666667,0.27,0.0,0.0
22197,Delhi,2017-07-13,22:00:00,24.0,223.33333333333331,37.18,36.3,7.73,34.8,0.0,24.370000000000005,52.58666666666667,0.32,0.0,0.0
22198,Delhi,2017-07-13,23:00:00,37.0,223.33333333333331,36.38,33.8,7.4,36.9,0.0,24.370000000000005,52.58666666666667,0.37,0.0,0.0
22199,Delhi,2017-07-14,0:00:00,33.0,223.33333333333331,14.25,27.17,3.87,26.7,0.0,24.370000000000005,52.58666666666667,0.35,0.0,0.0
22200,Delhi,2017-07-14,1:00:00,29.5,223.33333333333331,11.12,25.5,3.31,23.7,0.0,24.370000000000005,52.58666666666667,0.26,0.0,0.0
22201,Delhi,2017-07-14,2:00:00,21.5,223.33333333333331,7.78,19.9,2.36,23.77,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22202,Delhi,2017-07-14,3:00:00,12.5,223.33333333333331,7.45,19.9,2.34,25.37,0.0,24.370000000000005,52.58666666666667,0.15,0.0,0.0
22203,Delhi,2017-07-14,4:00:00,22.0,223.33333333333331,7.4,22.07,2.51,27.03,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22204,Delhi,2017-07-14,5:00:00,28.0,223.33333333333331,6.88,20.52,2.31,27.55,0.0,24.370000000000005,52.58666666666667,0.18,0.0,0.0
22205,Delhi,2017-07-14,6:00:00,29.0,223.33333333333331,7.3,21.92,2.49,28.02,0.0,24.370000000000005,52.58666666666667,0.17,0.0,0.0
22206,Delhi,2017-07-14,7:00:00,27.0,223.33333333333331,20.15,22.27,4.2,29.12,0.0,24.370000000000005,52.58666666666667,0.18,0.0,0.0
22207,Delhi,2017-07-14,8:00:00,40.5,223.33333333333331,26.07,22.2,4.94,29.88,0.0,24.370000000000005,52.58666666666667,0.22,0.0,0.0
22208,Delhi,2017-07-14,9:00:00,31.0,223.33333333333331,34.8,24.47,6.35,30.1,0.0,24.370000000000005,52.58666666666667,0.18,0.0,0.0
22209,Delhi,2017-07-14,10:00:00,28.0,223.33333333333331,38.95,24.07,6.85,28.65,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22210,Delhi,2017-07-14,11:00:00,31.0,223.33333333333331,30.02,34.45,6.6,28.77,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22211,Delhi,2017-07-14,12:00:00,34.0,223.33333333333331,30.1,38.98,7.02,29.25,0.0,24.370000000000005,52.58666666666667,0.19,0.0,0.0
22212,Delhi,2017-07-14,13:00:00,28.5,223.33333333333331,26.3,43.6,6.9,29.42,0.0,24.370000000000005,52.58666666666667,0.17,0.0,0.0
22213,Delhi,2017-07-14,14:00:00,23.0,223.33333333333331,23.45,45.25,6.68,29.2,0.0,24.370000000000005,52.58666666666667,0.17,0.0,0.0
22214,Delhi,2017-07-14,15:00:00,22.5,223.33333333333331,21.38,53.25,7.1,29.67,0.0,24.370000000000005,52.58666666666667,0.17,0.0,0.0
22215,Delhi,2017-07-14,16:00:00,28.5,223.33333333333331,16.0,41.68,6.45,26.65,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22216,Delhi,2017-07-14,17:00:00,14.5,223.33333333333331,10.83,41.23,5.57,25.28,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22217,Delhi,2017-07-14,18:00:00,21.5,223.33333333333331,14.33,46.75,6.71,27.2,0.0,24.370000000000005,52.58666666666667,0.26,0.0,0.0
22218,Delhi,2017-07-14,19:00:00,20.5,223.33333333333331,11.2,58.23,7.41,30.5,0.0,24.370000000000005,52.58666666666667,0.2,0.0,0.0
22219,Delhi,2017-07-14,20:00:00,27.0,223.33333333333331,11.25,62.58,7.87,32.57,0.0,24.370000000000005,52.58666666666667,0.35,0.0,0.0
22220,Delhi,2017-07-14,21:00:00,31.0,223.33333333333331,12.78,65.32,8.4,34.85,0.0,24.370000000000005,52.58666666666667,0.48,0.0,0.0
22221,Delhi,2017-07-14,22:00:00,120.0,223.33333333333331,13.27,73.23,9.31,37.82,0.0,24.370000000000005,52.58666666666667,0.48,0.0,0.0
22222,Delhi,2017-07-14,23:00:00,24.5,223.33333333333331,9.67,66.03,7.98,36.35,0.0,24.370000000000005,52.58666666666667,0.44,0.0,0.0
22223,Delhi,2017-07-15,0:00:00,32.0,223.33333333333331,10.42,63.4,7.82,33.45,0.0,24.370000000000005,52.58666666666667,0.37,0.0,0.0
22224,Delhi,2017-07-15,1:00:00,31.5,223.33333333333331,11.15,56.5,7.22,32.8,0.0,24.370000000000005,52.58666666666667,0.31,0.0,0.0
22225,Delhi,2017-07-15,2:00:00,37.5,223.33333333333331,9.67,52.55,6.58,31.67,0.0,24.370000000000005,52.58666666666667,0.25,0.0,0.0
22226,Delhi,2017-07-15,3:00:00,29.0,223.33333333333331,10.8,54.55,6.97,32.62,0.0,24.370000000000005,52.58666666666667,0.2,0.0,0.0
22227,Delhi,2017-07-15,4:00:00,28.0,223.33333333333331,9.0,56.4,6.87,33.3,0.0,24.370000000000005,52.58666666666667,0.18,0.0,0.0
22228,Delhi,2017-07-15,5:00:00,24.5,223.33333333333331,6.65,71.47,8.08,36.25,0.0,24.370000000000005,52.58666666666667,0.17,0.0,0.0
22229,Delhi,2017-07-15,6:00:00,31.5,223.33333333333331,7.9,87.9,9.98,38.77,0.0,24.370000000000005,52.58666666666667,0.19,0.0,0.0
22230,Delhi,2017-07-15,7:00:00,38.5,223.33333333333331,13.1,75.68,9.53,36.75,0.0,24.370000000000005,52.58666666666667,0.16,0.0,0.0
22231,Delhi,2017-07-15,8:00:00,45.5,223.33333333333331,20.3,81.27,11.28,39.05,0.0,24.370000000000005,52.58666666666667,0.19,0.0,0.0
22232,Delhi,2017-07-15,9:00:00,41.5,223.33333333333331,16.95,68.93,9.45,36.6,0.0,24.370000000000005,52.58666666666667,0.2,0.0,0.0
22233,Delhi,2017-07-15,10:00:00,29.0,223.33333333333331,24.92,67.07,10.53,37.3,0.0,24.370000000000005,52.58666666666667,0.2,0.0,0.0
22234,Delhi,2017-07-15,11:00:00,31.5,223.33333333333331,26.75,70.95,11.22,37.38,0.0,24.370000000000005,52.58666666666667,0.2,0.0,0.0
22235,Delhi,2017-07-15,12:00:00,24.5,223.33333333333331,26.75,69.78,9.25,36.05,0.0,24.370000000000005,52.58666666666667,0.26,0.0,0.0
22236,Delhi,2017-07-15,13:00:00,34.5,223.33333333333331,22.88,97.58,11.16,40.38,0.0,24.370000000000005,52.58666666666667,0.19,0.0,0.0
22237,Delhi,2017-07-15,14:00:00,25.5,223.33333333333331,17.7,85.52,9.42,37.28,0.0,24.370000000000005,52.58666666666667,0.2,0.0,0.0
22238,Delhi,2017-07-15,15:00:00,38.0,223.33333333333331,13.65,87.2,9.03,36.4,0.0,24.370000000000005,52.58666666666667,0.24,0.0,0.0
22239,Delhi,2017-07-15,16:00:00,37.5,223.33333333333331,11.75,88.73,8.91,36.85,0.0,24.370000000000005,52.58666666666667,0.28,0.0,0.0
22240,Delhi,2017-07-15,17:00:00,26.0,223.33333333333331,17.48,82.95,9.17,37.08,0.0,24.370000000000005,52.58666666666667,0.33,0.0,0.0
22241,Delhi,2017-07-15,18:00:00,23.0,223.33333333333331,33.35,85.97,11.55,41.25,0.0,24.370000000000005,52.58666666666667,0.43,0.0,0.0
22242,Delhi,2017-07-15,19:00:00,26.0,223.33333333333331,20.42,84.35,9.68,40.82,0.0,24.370000000000005,52.58666666666667,0.48,0.0,0.0
22243,Delhi,2017-07-15,20:00:00,31.0,223.33333333333331,16.18,82.08,8.91,40.22,0.0,24.370000000000005,52.58666666666667,0.47,0.0,0.0
22244,Delhi,2017-07-15,21:00:00,30.0,223.33333333333331,16.38,84.9,9.2,41.45,0.0,24.370000000000005,52.58666666666667,0.45,0.0,0.0
22245,Delhi,2017-07-15,22:00:00,34.5,223.33333333333331,13.92,107.25,10.82,44.18,0.0,24.370000000000005,52.58666666666667,0.48,0.0,0.0
22246,Delhi,2017-07-15,23:00:00,38.0,223.33333333333331,9.05,96.38,9.21,36.35,0.0,24.370000000000005,52.58666666666667,0.46,0.0,0.0
22247,Delhi,2017-07-16,0:00:00,40.0,223.33333333333331,11.63,95.88,9.52,38.1,0.0,24.370000000000005,52.58666666666667,0.44,0.0,0.0
22248,Delhi,2017-07-16,1:00:00,36.0,223.33333333333331,8.45,86.3,8.26,37.1,0.0,24.370000000000005,52.58666666666667,0.29,0.0,0.0
22249,Delhi,2017-07-16,2:00:00,34.5,223.33333333333331,7.22,74.45,7.07,35.65,0.0,24.370000000000005,52.58666666666667,0.38,0.0,0.0
22250,Delhi,2017-07-16,3:00:00,28.0,223.33333333333331,6.65,74.9,7.02,36.35,0.0,24.370000000000005,52.58666666666667,0.35,0.0,0.0
22251,Delhi,2017-07-16,4:00:00,34.0,223.33333333333331,7.25,73.2,6.95,36.9,0.0,24.370000000000005,52.58666666666667,0.34,0.0,0.0
22252,Delhi,2017-07-16,5:00:00,39.0,223.33333333333331,10.1,82.0,8.1,39.2,0.0,24.370000000000005,52.58666666666667,0.3,0.0,0.0
22253,Delhi,2017-07-16,6:00:00,40.0,223.33333333333331,9.62,91.6,8.88,36.27,0.0,24.370000000000005,52.58666666666667,0.3,0.0,0.0
22254,Delhi,2017-07-16,7:00:00,39.0,223.33333333333331,10.0,76.85,7.64,34.8,0.0,24.370000000000005,52.58666666666667,0.3,0.0,0.0
22255,Delhi,2017-07-16,8:00:00,50.0,223.33333333333331,16.35,68.47,7.76,34.83,0.0,24.370000000000005,52.58666666666667,0.31,0.0,0.0
22256,Delhi,2017-07-16,9:00:00,39.0,223.33333333333331,30.43,57.12,8.64,34.02,0.0,24.370000000000005,52.58666666666667,0.32,0.0,0.0
22257,Delhi,2017-07-16,10:00:00,36.0,223.33333333333331,25.88,56.57,7.99,32.85,0.0,24.370000000000005,52.58666666666667,0.0,0.0,0.0
22258,Delhi,2017-07-16,11:00:00,36.5,223.33333333333331,25.47,63.43,8.52,33.47,0.0,24.370000000000005,52.58666666666667,0.0,0.0,0.0
22259,Delhi,2017-07-16,12:00:00,45.5,223.33333333333331,19.22,64.43,7.79,32.67,0.0,24.370000000000005,52.58666666666667,0.34,0.0,0.0
22260,Delhi,2017-07-16,13:00:00,54.5,223.33333333333331,18.85,79.42,9.04,35.3,0.0,24.370000000000005,52.58666666666667,0.23,0.0,0.0
22261,Delhi,2017-07-16,14:00:00,44.0,223.33333333333331,19.55,80.05,9.19,34.02,0.0,24.370000000000005,52.58666666666667,0.21,0.0,0.0
22262,Delhi,2017-07-16,15:00:00,32.0,223.33333333333331,12.67,74.3,7.77,31.63,0.0,24.370000000000005,52.58666666666667,0.18,0.0,0.0
22263,Delhi,2017-07-16,16:00:00,36.5,223.33333333333331,7.93,71.52,6.89,30.67,0.0,24.370000000000005,52.58666666666667,0.17,0.0,0.0
22264,Delhi,2017-07-16,17:00:00,40.5,223.33333333333331,9.08,63.77,6.38,29.67,0.0,24.370000000000005,52.58666666666667,0.22,0.0,0.0
22265,Delhi,2017-07-16,18:00:00,33.0,223.33333333333331,12.05,61.95,6.61,30.0,0.0,24.370000000000005,52.58666666666667,0.24,0.0,0.0
22266,Delhi,2017-07-16,19:00:00,33.5,223.33333333333331,9.73,71.3,7.12,32.05,0.0,24.370000000000005,52.58666666666667,0.24,0.0,0.0
22267,Delhi,2017-07-16,20:00:00,37.0,223.33333333333331,9.6,78.48,7.73,34.9,0.0,24.370000000000005,52.58666666666667,0.23,0.0,0.0
22268,Delhi,2017-07-16,21:00:00,36.5,223.33333333333331,36.9,79.0,11.42,40.65,0.0,24.370000000000005,52.58666666666667,0.32,0.0,0.0
22269,Delhi,2017-07-16,22:00:00,44.5,223.33333333333331,30.47,104.95,12.82,45.53,0.0,24.370000000000005,52.58666666666667,0.35,0.0,0.0
22270,Delhi,2017-07-16,23:00:00,41.0,223.33333333333331,18.25,117.55,12.3,45.85,0.0,24.370000000000005,52.58666666666667,0.34,0.0,0.0
22271,Delhi,2017-07-17,0:00:00,39.5,223.33333333333331,14.2,106.12,10.75,38.2,0.0,24.370000000000005,52.58666666666667,0.38,0.0,0.0
22272,Delhi,2017-07-17,1:00:00,38.5,223.33333333333331,15.0,110.5,11.25,41.12,0.0,24.370000000000005,52.58666666666667,0.32,0.0,0.0
22273,Delhi,2017-07-17,2:00:00,29.5,223.33333333333331,9.0,147.45,13.66,47.43,0.0,24.370000000000005,52.58666666666667,0.28,0.0,0.0
22274,Delhi,2017-07-17,3:00:00,24.0,223.33333333333331,10.0,86.07,8.44,36.95,0.0,24.370000000000005,52.58666666666667,0.24,0.0,0.0
22275,Delhi,2017-07-17,4:00:00,22.5,223.33333333333331,7.9,68.15,6.6,34.55,0.0,24.370000000000005,52.58666666666667,0.2,0.0,0.0
22276,Delhi,2017-07-17,5:00:00,18.0,223.33333333333331,9.22,95.42,9.15,40.57,0.0,24.370000000000005,52.58666666666667,0.18,0.0,0.0
22277,Delhi,2017-07-17,6:00:00,27.0,223.33333333333331,10.83,71.1,7.24,36.2,0.0,24.370000000000005,52.58666666666667,0.17,0.0,0.0
22278,Delhi,2017-07-17,7:00:00,27.0,223.33333333333331,17.03,70.4,8.01,35.4,0.0,24.370000000000005,52.58666666666667,0.18,0.0,0.0
22279,Delhi,2017-07-17,8:00:00,28.0,223.33333333333331,44.52,64.32,11.15,37.73,0.0,24.370000000000005,52.58666666666667,0.21,0.0,0.0
22280,Delhi,2017-07-17,9:00:00,46.5,223.33333333333331,23.18,54.82,7.47,33.68,0.0,24.370000000000005,52.58666666666667,0.27,0.0,0.0
22281,Delhi,2017-07-17,10:00:00,52.0,223.33333333333331,16.52,58.68,6.92,32.53,0.0,24.370000000000005,52.58666666666667,0.3,0.0,0.0
22282,Delhi,2017-07-17,11:00:00,54.5,223.33333333333331,16.25,60.35,7.04,32.07,0.0,24.370000000000005,52.58666666666667,0.4,0.0,0.0
22283,Delhi,2017-07-17,12:00:00,44.0,223.33333333333331,24.13,77.9,9.61,36.98,0.0,24.370000000000005,52.58666666666667,0.38,0.0,0.0
22284,Delhi,2017-07-17,13:00:00,62.5,223.33333333333331,21.62,92.88,10.59,41.38,0.0,24.370000000000005,52.58666666666667,0.47,0.0,0.0
22285,Delhi,2017-07-17,14:00:00,38.5,223.33333333333331,65.33,93.78,16.5,48.88,0.0,24.370000000000005,52.58666666666667,0.5,0.0,0.0
22286,Delhi,2017-07-17,15:00:00,34.5,223.33333333333331,54.1,75.25,13.38,47.47,0.0,24.370000000000005,52.58666666666667,0.53,0.0,0.0
22287,Delhi,2017-07-17,16:00:00,29.0,223.33333333333331,41.98,68.88,11.2,44.55,0.0,24.370000000000005,52.58666666666667,0.58,0.0,0.0
22288,Delhi,2017-07-17,17:00:00,25.5,223.33333333333331,51.03,68.0,12.34,45.75,0.0,24.370000000000005,52.58666666666667,0.43,0.0,0.0
22289,Delhi,2017-07-17,18:00:00,23.5,223.33333333333331,33.82,71.28,10.33,44.75,0.0,24.370000000000005,52.58666666666667,0.55,0.0,0.0
22290,Delhi,2017-07-17,19:00:00,23.5,223.33333333333331,27.35,71.2,9.46,44.08,0.0,24.370000000000005,52.58666666666667,0.4,0.0,0.0
22291,Delhi,2017-07-17,20:00:00,20.5,223.33333333333331,43.82,88.58,13.18,49.88,0.0,24.370000000000005,52.58666666666667,0.34,0.0,0.0
22292,Delhi,2017-07-17,21:00:00,26.0,223.33333333333331,53.5,159.8,20.68,65.6,0.0,24.370000000000005,52.58666666666667,0.46,0.0,0.0
22293,Delhi,2017-07-17,22:00:00,33.5,223.33333333333331,77.75,109.4,19.52,62.4,0.0,24.370000000000005,52.58666666666667,0.39,0.0,0.0
22294,Delhi,2017-07-17,23:00:00,37.5,223.33333333333331,72.47,108.35,18.72,61.98,0.0,24.370000000000005,52.58666666666667,0.41,0.0,0.0
22295,Delhi,2017-07-18,0:00:00,35.0,223.33333333333331,40.1,100.0,13.68,55.35,0.0,24.370000000000005,52.58666666666667,0.38,0.0,0.0
22296,Delhi,2017-07-18,1:00:00,30.5,223.33333333333331,39.9,98.55,13.52,54.75,0.0,24.370000000000005,52.58666666666667,0.38,0.0,0.0
22297,Delhi,2017-07-18,2:00:00,36.0,223.33333333333331,28.55,107.27,12.77,54.93,0.0,24.370000000000005,52.58666666666667,0.64,0.0,0.0
22298,Delhi,2017-07-18,3:00:00,48.0,223.33333333333331,20.23,107.77,11.7,53.32,0.0,24.370000000000005,52.58666666666667,0.69,0.0,0.0
22299,Delhi,2017-07-18,4:00:00,44.0,223.33333333333331,12.35,149.07,14.26,59.22,0.0,24.370000000000005,52.58666666666667,0.36,0.0,0.0
22300,Delhi,2017-07-18,5:00:00,44.5,223.33333333333331,11.73,128.42,12.37,53.97,0.0,24.370000000000005,52.58666666666667,0.33,0.0,0.0
22301,Delhi,2017-07-18,6:00:00,51.5,223.33333333333331,15.22,125.18,12.55,51.7,0.0,24.370000000000005,52.58666666666667,0.37,0.0,0.0
22302,Delhi,2017-07-18,7:00:00,43.0,223.33333333333331,20.57,123.53,13.12,51.18,0.0,24.370000000000005,52.58666666666667,0.39,0.0,0.0
22303,Delhi,2017-07-18,8:00:00,43.0,223.33333333333331,39.08,105.88,14.05,50.15,0.0,24.370000000000005,52.58666666666667,0.38,0.0,0.0
